article_id,similar_images,similarity_scores
749205001,"[719523001, 784333003, 749205001]","[1.0, 1.0, 1.0]"
749214002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749247001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749272001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
749286004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749395001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749407002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
749407004,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
749408004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
749420001,"[883341001, 749420001, 674586001]","[1.0, 1.0, 1.0]"
749484015,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
749484018,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749484026,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
749485007,"[779725006, 749485007, 766201001]","[1.0, 1.0, 1.0]"
749513004,"[811756002, 857812006, 801938001]","[1.0, 1.0, 1.0]"
749549001,"[883341001, 749420001, 674586001]","[1.0, 1.0, 1.0]"
749561001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749597002,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
749638001,"[108775044, 757909004, 757812001]","[0.0, 0.0, 0.0]"
749650001,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
749651008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749658001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749663001,"[870434001, 586333001, 813179001]","[1.0, 1.0, 1.0]"
749663002,"[811756002, 857812006, 801938001]","[1.0, 1.0, 1.0]"
749827002,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
749827003,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
749848004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749848010,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749863001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749878001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
749954001,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
749974001,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
749974003,"[687999001, 685471001, 757871001]","[1.0, 1.0, 0.0]"
749974004,"[701307004, 814118013, 616763002]","[1.0, 1.0, 1.0]"
749988003,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
750026003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750052001,"[609355013, 651015001, 745475014]","[1.0, 1.0, 1.0]"
750055001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
750059001,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
750062001,"[555102007, 620197043, 671505001]","[1.0, 1.0, 1.0]"
750127002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750159001,"[870434001, 586333001, 813179001]","[1.0, 1.0, 1.0]"
750199001,"[879545002, 270375001, 270375004]","[1.0, 1.0, 1.0]"
750260005,"[870434001, 586333001, 813179001]","[1.0, 1.0, 1.0]"
750398004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750422031,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
750422037,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
750423001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
750423012,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
750424014,"[832887002, 716746002, 798890001]","[1.0, 1.0, 1.0]"
750519002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750520001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
750528001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
750528004,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
750528012,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
750528016,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
750623001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
750623009,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
750681004,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
750694002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750730001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
750847006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750961001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
750963001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
751057001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751075001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
751216001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
751260005,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
751270002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
751273003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
751286001,"[751286001, 723469001, 541518018]","[1.0, 1.0, 1.0]"
751342006,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
751471021,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751471022,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
751471027,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
751478001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
751559011,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
751585002,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
751587001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
751591007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751660001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
751706001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751779001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751788001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751799001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
751816001,"[577294018, 485539043, 748516005]","[1.0, 1.0, 1.0]"
751839001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
751839005,"[870434001, 586333001, 813179001]","[1.0, 1.0, 1.0]"
751906001,"[609355013, 651015001, 745475014]","[1.0, 1.0, 1.0]"
751960005,"[189616015, 630915001, 696769002]","[1.0, 1.0, 1.0]"
751977001,"[751977001, 653410001, 757909004]","[1.0, 1.0, 0.0]"
751994007,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
751998004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752002001,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
752020003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752058002,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
752091005,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
752186001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
752193001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752271001,"[822312001, 108775044, 757812001]","[1.0, 0.0, 0.0]"
752293001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752316009,"[701981001, 631492005, 668628001]","[1.0, 1.0, 1.0]"
752359001,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
752404003,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
752468002,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
752514007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752514008,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
752577001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752629001,"[676111001, 757805003, 757812001]","[1.0, 0.0, 0.0]"
752657009,"[189616015, 630915001, 696769002]","[1.0, 1.0, 1.0]"
752661004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752742004,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
752742008,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
752742015,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
752814003,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
752814004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752814005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752814021,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752815002,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
752857002,"[866636002, 893562001, 752857002]","[1.0, 1.0, 1.0]"
752869010,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
752919001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
752958001,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
753017006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
753031014,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
753061004,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
753076001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
753094004,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
753206006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
753206013,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
753282002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
753367001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
753437008,"[575324001, 570190001, 910528002]","[1.0, 1.0, 1.0]"
753451002,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
753475023,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
753489002,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
753652002,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
753666002,"[870260002, 685254003, 889713001]","[1.0, 1.0, 1.0]"
753692001,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
753692006,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
753724002,"[736765001, 678421004, 654910001]","[1.0, 1.0, 1.0]"
753737005,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
753746004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
753816007,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
753883001,"[619199001, 694751004, 933424001]","[1.0, 1.0, 1.0]"
753988001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
753991001,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
754004001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
754017002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
754055001,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
754138006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
754216005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
754236004,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
754236008,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
754238009,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
754242003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
754292001,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
754344001,"[754344001, 777045001, 738230004]","[1.0, 1.0, 1.0]"
754354006,"[699600003, 644342001, 583392001]","[1.0, 1.0, 1.0]"
754357001,"[617053001, 754357001, 757915002]","[1.0, 1.0, 0.0]"
754362004,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
754362022,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
754374003,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
754387008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
754541004,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
754594001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
754697006,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
754769002,"[757805006, 757812001, 757813005]","[0.0, 0.0, 0.0]"
754792001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
754877005,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
754925003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
754926002,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
754979002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
754986002,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
755185003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755201002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755214001,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
755264003,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
755309005,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
755357001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
755362001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755362003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755458008,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
755474002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755544003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
755561002,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
755566006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
755574001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755581009,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
755595002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755599001,"[784458001, 808852002, 625144001]","[1.0, 1.0, 1.0]"
755606001,"[805806003, 692783005, 881359001]","[1.0, 1.0, 1.0]"
755610002,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
755611010,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
755612001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
755643001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
755684003,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
755696007,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
755703004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755768008,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
755771001,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
755780003,"[624761002, 834437002, 669999003]","[1.0, 1.0, 1.0]"
755783001,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
755843001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
755861003,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
755887005,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
755959004,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
755961001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
755979001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756054003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756083001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756105001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
756118002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
756185003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756188001,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
756189001,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
756300001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756415005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756416001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756420001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756428002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
756480003,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
756518002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756687007,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
756718002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756770001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
756787002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
756787004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756930010,"[751977001, 653410001, 757909004]","[1.0, 1.0, 0.0]"
756932003,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
756944001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
756966001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
756978002,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
757005001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757005003,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
757022001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757024001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
757037001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757130003,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
757130004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757137004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757194002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757215005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757222001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757226005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757243001,"[478641001, 745924001, 723595001]","[1.0, 1.0, 1.0]"
757264001,"[757915002, 757813005, 757871001]","[0.0, 0.0, 0.0]"
757303012,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
757326003,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
757330001,"[754344001, 777045001, 738230004]","[1.0, 1.0, 1.0]"
757347001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757413004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757413008,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
757511003,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
757511004,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
757522002,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
757552010,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
757557004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757610001,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
757671006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757679002,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
757741007,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
757747001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757747004,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
757805003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757805006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757812001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757813005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757871001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
757872001,"[814118003, 757872001, 689060002]","[1.0, 1.0, 1.0]"
757872002,"[811756002, 857812006, 801938001]","[1.0, 1.0, 1.0]"
757884001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
757903038,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
757909004,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
757915002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
757964002,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
757974001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
757983001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
758027001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
758034001,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
758034002,"[722970003, 910432001, 832884008]","[1.0, 1.0, 1.0]"
758034016,"[108775044, 757915002, 757813005]","[0.0, 0.0, 0.0]"
758084002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
758110001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
758126002,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
758129002,"[711274002, 865911001, 695632003]","[1.0, 1.0, 1.0]"
758191003,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
758222007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
758263002,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
758266002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
758276001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
758320002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
758438001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
758459003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
758485001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
758561003,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
758772001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
758862003,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
758928005,"[722970003, 910432001, 832884008]","[1.0, 1.0, 1.0]"
758978001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
758989002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
759070006,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
759127001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
759131001,"[829021001, 648976001, 919008001]","[1.0, 1.0, 1.0]"
759140002,"[702799001, 757915002, 757813005]","[1.0, 0.0, 0.0]"
759141001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759154003,"[736640004, 742525002, 867943002]","[1.0, 1.0, 1.0]"
759156001,"[659589001, 626263017, 712398001]","[1.0, 1.0, 1.0]"
759156003,"[734643001, 736355002, 792376001]","[1.0, 1.0, 1.0]"
759159001,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
759167002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759174002,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
759191002,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
759218002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
759277001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759311006,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
759311007,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
759323001,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
759394002,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
759424002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759426002,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
759479001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
759595002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759595003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759652001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
759871025,"[624612001, 687176004, 857525004]","[1.0, 1.0, 1.0]"
759896001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759909001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
759970001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
759998001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
760020008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
760069001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
760083001,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
760085006,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
760123002,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
760123005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
